customer_id,age,gender,location,account_balance,recency_days,frequency,monetary_total,monetary_avg,share_ATM Withdrawal,share_Airtime/Data,share_Bill Payment,share_Loan Repayment,share_Other/Unclassified,share_POS Purchase,share_Salary Credit,share_Savings Deposit,share_Transfer,cross_sell_conversion
FB105693,49,Female,Plateau,83536.14,7,8,528143.5841500111,66017.94801875138,0.0094745068389938,0.0062229289508257,0.8902228830568691,0.0410596675805505,0.0,0.0,0.0058458155938197,0.0,0.0471741979789407,1
FB105928,34,Female,Lagos,112505.22,151,4,90504.63,22626.1575,0.0,0.0,0.8114769376992094,0.0,0.0,0.0,0.0,0.1412271394292203,0.0472959228715702,1
FB102105,34,Female,Abuja FCT,20093.42,71,6,50560.01,8426.668333333333,0.0,0.0686716636329779,0.0,0.1499178896523161,0.0,0.0,0.0,0.3307424187613887,0.4506680279533173,1
FB100133,59,Male,Kano,7531.46,271,6,70286.06,11714.343333333332,0.0375481283201818,0.0,0.0,0.0,0.0,0.8599487579756212,0.0324166698204451,0.0700864438837516,0.0,0
FB105236,31,Female,Plateau,12727.58,181,8,76181.86,9522.7325,0.0,0.0503621203262823,0.5182962190736744,0.0,0.0,0.1115762991347284,0.0576641210912939,0.0312851379580388,0.2308161024159819,0
FB105029,44,Male,Kano,7453.44,126,6,40765.04,6794.173333333333,0.0,0.0895149373090275,0.0,0.7768843106740482,0.0,0.0513506180786281,0.0,0.0,0.0822501339382961,0
FB100928,56,Female,Abuja FCT,27582.83,121,7,56333.52,8047.645714285715,0.3407738412227747,0.0,0.1869323983305144,0.2089354615156305,0.0,0.2633582989310805,0.0,0.0,0.0,0
FB100823,35,Female,Kano,107398.66,5,8,50548.4,6318.55,0.3132035831005531,0.0,0.0,0.6611247833759327,0.0,0.0,0.0,0.0,0.025671633523514,1
FB105526,43,Male,Anambra,36337.88,177,4,56178.990000000005,14044.7475,0.0,0.086133801978284,0.0,0.0,0.0,0.0,0.0,0.7612527387907828,0.1526134592309331,0
FB101531,36,Male,Kaduna,20286.98,164,3,16039.07,5346.356666666667,0.0,0.0,0.7345712687830405,0.0,0.0,0.1308629490363219,0.0,0.1345657821806376,0.0,0
FB101214,52,Female,Anambra,25147.53,237,3,19625.09,6541.696666666667,0.0,0.1432054579112758,0.0,0.0,0.0,0.4322502470052368,0.4245442950834875,0.0,0.0,0
FB100504,51,Male,Kwara,20155.68,48,4,54625.83,13656.4575,0.0,0.2221478373875509,0.0,0.6800952955772022,0.0589556259373999,0.0,0.0388012410978469,0.0,0.0,0
FB104285,28,Male,Ogun,57096.23,47,9,77403.385,8600.37611111111,0.3029234444979377,0.1450919103860897,0.0332935051871439,0.0,0.0,0.1176084224223527,0.0233143550504929,0.0230055830245666,0.3547627794314164,1
FB101996,18,Female,Kwara,82967.93,137,3,67826.55,22608.85,0.0,0.0,0.0,0.0,0.0,0.0,0.6259920340928441,0.2375925061793648,0.1364154597277909,1
FB103072,45,Male,Kaduna,28506.14,134,4,22052.45,5513.112499999999,0.0,0.71088382469975,0.0428029538668039,0.0,0.0,0.0,0.0078585372600323,0.0,0.2384546841734138,1
FB101958,36,Female,Ogun,66380.03,27,5,24533.18,4906.636,0.0,0.0198641187159593,0.0406869390759779,0.0,0.0,0.0,0.3747793804146059,0.564669561793457,0.0,0
FB101384,31,Male,Anambra,29257.37,35,5,102904.68,20580.936,0.0,0.1555489021490567,0.1872152947757089,0.624502209228968,0.0,0.0,0.0327335938462662,0.0,0.0,1
FB100894,42,Female,Oyo,158656.3,7,6,65751.965,10958.660833333332,0.0,0.3276009317744344,0.3990486063800527,0.0,0.0,0.0,0.0419090136697815,0.2314414481757313,0.0,0
FB104924,27,Male,Ogun,77205.2,38,8,77700.08,9712.51,0.0662563024388134,0.0313688222714828,0.6048876654953251,0.1850555366223561,0.0260268715296046,0.0,0.0090552030319659,0.0773495986104518,0.0,0
FB100455,33,Female,Cross River,46215.26,44,10,27646.585,2764.6585,0.0363524102524778,0.1832032780902234,0.0870939394503878,0.1816745178473218,0.0,0.5049636329405603,0.0067122214190287,0.0,0.0,0
FB105639,37,Unspecified,Unknown,12352.0,138,5,54919.62,10983.924,0.005901169745894,0.0,0.0,0.0,0.0,0.2834067315105239,0.6933503909895953,0.0,0.0173417077539866,0
FB103709,37,Male,Lagos,27648.64,504,4,27490.800000000003,6872.700000000001,0.0,0.3401617995838607,0.0,0.1539231306473438,0.0,0.0,0.0,0.2021770919725871,0.3037379777962081,0
FB105614,34,Male,Rivers,36694.02,219,5,25451.79,5090.358,0.0,0.0720656582503627,0.0,0.0,0.0,0.0,0.7239396521816344,0.2039946895680029,0.0,0
FB104849,53,Male,Kano,7057.08,138,5,53068.1,10613.62,0.3601397072817757,0.0,0.4432779767883154,0.0,0.0,0.074501442486164,0.0,0.0,0.1220808734437449,0
FB104748,54,Male,Abuja FCT,80812.33,56,9,77166.75,8574.083333333334,0.0331470484373127,0.2773368063317426,0.0,0.0,0.0,0.109836684841593,0.0026743383646453,0.2508489731652558,0.3261561488594505,1
FB104268,46,Female,Kano,235010.66,390,2,7541.88,3770.94,0.0,0.0,0.8228505359406408,0.0,0.0,0.0,0.0,0.0,0.1771494640593592,0
FB103522,48,Female,Edo,19719.83,150,6,38079.52,6346.586666666667,0.091096211296781,0.2018954020428829,0.0,0.0201331319302344,0.0,0.1379846699748316,0.0480759736467266,0.5008146111085434,0.0,0
FB104134,28,Male,Enugu,86853.85,48,8,159721.2,19965.15,0.0,0.4760815721394529,0.0,0.0848089671252156,0.0,0.0,0.354632760084447,0.0168163650160404,0.0676603356348437,0
FB103602,18,Male,Kwara,43152.92,68,4,162497.25,40624.3125,0.3343483043559199,0.0,0.6494688371649366,0.0161828584791434,0.0,0.0,0.0,0.0,0.0,0
FB100713,64,Female,Kano,10791.03,275,5,73029.48999999999,14605.897999999996,0.0456440268171118,0.0340733585843198,0.5930993082383568,0.2380261727146115,0.0,0.0891571336455998,0.0,0.0,0.0,0
FB104186,41,Female,Enugu,2478.05,27,3,72036.23000000001,24012.07666666667,0.0,0.0,0.0,0.8439490795117955,0.0,0.0,0.0,0.1560509204882043,0.0,1
FB102214,39,Female,Plateau,21351.76,245,6,39313.84,6552.306666666666,0.0,0.0524797374156276,0.0,0.024082104419207,0.0,0.0,0.7267171052229953,0.1967210529421699,0.0,0
FB105301,26,Female,Cross River,9852.56,49,5,64080.33,12816.066,0.0,0.0,0.0,0.0044004142924981,0.0,0.3478012675652575,0.0,0.1909609391836777,0.4568373789585665,0
FB102923,76,Female,Anambra,12163.68,237,6,74981.39,12496.898333333333,0.0,0.1817905749680021,0.0389795387895583,0.729653317976634,0.0,0.0495765682658056,0.0,0.0,0.0,0
FB101810,20,Male,Abuja FCT,53456.73,156,4,525103.0341500111,131275.75853750278,0.0,0.0,0.0,0.0,0.0,0.0,0.9687821076361998,0.0312178923638003,0.0,1
FB103141,49,Female,Edo,111392.53,39,4,32663.39,8165.8475,0.5074960069974366,0.3066332061675166,0.0,0.0486131415018465,0.0,0.0,0.0,0.0,0.1372576453332002,1
FB101827,39,Male,Kano,54206.4,162,10,175704.79,17570.479,0.0742265478362883,0.0,0.0302016808989669,0.0066226424447506,0.0,0.1650812706927341,0.0747642679519437,0.0,0.6491035901753162,1
FB101155,33,Male,Abuja FCT,261642.01,241,5,10084.15,2016.83,0.0,0.0,0.5239975605281556,0.2965187943455819,0.0,0.0,0.0,0.1794836451262625,0.0,1
FB104312,51,Female,Kano,45813.33,26,5,35231.25,7046.25,0.2066423984388859,0.0,0.0,0.0,0.0,0.3842665247472059,0.0,0.0291266985985453,0.3799643782153628,0
FB100510,44,Male,Anambra,19320.65,59,7,31586.11,4512.301428571429,0.2382553597134943,0.6363417337557552,0.0,0.0,0.0,0.0,0.0,0.0,0.1254029065307503,0
FB101680,23,Male,Delta,5675.54,56,3,484459.02415001113,161486.34138333704,0.0,0.0,0.0182476526585716,0.0,0.0,0.0,0.0,0.0112564318717518,0.9704959154696764,1
FB100499,30,Female,Edo,68175.54,54,4,124244.78,31061.195,0.3516559005537295,0.0,0.5188834492684522,0.0,0.0,0.0,0.0,0.1294606501778183,0.0,0
FB105517,26,Female,Lagos,12290.22,58,7,29843.82,4263.402857142857,0.0782081516374244,0.3795000103874101,0.0,0.0,0.0,0.0,0.0,0.5199304244563866,0.0223614135187787,0
FB101856,41,Male,Imo,3477.76,174,3,100919.1,33639.700000000004,0.0,0.7232071035116246,0.1039448429484607,0.0,0.0,0.0,0.1728480535399146,0.0,0.0,0
FB101388,34,Female,Lagos,27843.44,167,7,73809.05,10544.15,0.1523225132961337,0.0823087412722423,0.0808287059649189,0.0,0.0,0.0,0.305718065738551,0.0679214811733791,0.3109004925547747,1
FB103719,18,Female,Imo,72690.3,346,6,16201.07,2700.1783333333333,0.0,0.0,0.0,0.1937260934000038,0.0,0.4554841130863579,0.2800777973306702,0.0707119961829681,0.0,0
FB102386,46,Female,Oyo,37098.04,31,5,46578.9,9315.78,0.1515714196771499,0.3308223251300482,0.4275328528582685,0.0,0.0,0.0,0.0,0.0900734023345334,0.0,1
FB103236,39,Female,Kwara,2647.01,117,6,54215.49,9035.915,0.0,0.0,0.4024087949772288,0.046207458421938,0.0,0.1221672994194094,0.3651476727407609,0.0640687744406626,0.0,1
FB101540,53,Female,Abuja FCT,42378.48,199,4,62970.89,15742.7225,0.0,0.058746350893246,0.6271470833586757,0.0,0.0,0.303355883964797,0.0107506817832811,0.0,0.0,0
FB101217,40,Male,Rivers,24185.79,34,6,36405.67,6067.611666666667,0.0,0.0,0.2676632513561761,0.0,0.0,0.0765825762855071,0.4569326701033109,0.0589625187505133,0.1398589835044925,1
FB102993,27,Female,Edo,37987.68,160,6,24093.89,4015.648333333333,0.3140298224985671,0.0,0.0,0.0849671846264758,0.0,0.0,0.2459303997818534,0.0853760019656435,0.2696965911274601,0
FB101191,42,Male,Kwara,34423.08,94,4,32243.33,8060.8325,0.0,0.0,0.2501159154466986,0.0,0.4955707118340444,0.0588072013653676,0.1955061713538893,0.0,0.0,1
FB105293,48,Male,Plateau,51731.28,133,9,123483.51,13720.39,0.0,0.4595093709273408,0.0,0.0,0.1727501105208298,0.2054129332734386,0.0,0.0060731185888706,0.1562544666895199,1
FB101542,35,Male,Kaduna,51072.37,375,4,13040.65,3260.1625000000004,0.0,0.4162215840468074,0.0,0.0,0.0,0.0501976511906998,0.0,0.2680196155866463,0.2655611491758463,0
FB103301,49,Female,Abuja FCT,57750.58,130,3,40061.61,13353.87,0.0,0.0,0.0671815236581854,0.0169965710314687,0.0,0.9158219053103458,0.0,0.0,0.0,0
FB103324,52,Female,Abuja FCT,45286.7,174,6,19038.68,3173.113333333333,0.0,0.1704687509848372,0.1065714639880496,0.0,0.0,0.0,0.2046722776999246,0.412699304783735,0.1055882025434536,0
FB102539,42,Male,Anambra,184587.54,11,9,125607.23,13956.358888888888,0.0825025756877211,0.5435871804513164,0.0862355614402132,0.0546460581926693,0.0,0.0,0.0,0.2330286242280798,0.0,0
FB100953,18,Female,Kaduna,10514.98,139,4,118748.47,29687.1175,0.0,0.0120631448977826,0.0,0.0,0.0,0.028215521429455,0.4166462102627511,0.0,0.5430751234100111,0
FB104330,67,Female,Imo,7790.99,17,3,8584.66,2861.5533333333333,0.0,0.0,0.0,0.4989085182173784,0.5010914817826215,0.0,0.0,0.0,0.0,0
FB100732,30,Female,Lagos,69385.71,56,5,19533.07,3906.614,0.0,0.1751926348495142,0.0,0.2284315778318513,0.0,0.0,0.160177586011825,0.0,0.4361982013068095,0
FB101156,40,Female,Ogun,62787.88,80,10,216446.16,21644.616,0.0468582579612408,0.0130693471300206,0.0910860234249478,0.0,0.2655259395685282,0.0,0.0,0.0116739885798851,0.5717864433353773,1
FB105638,62,Male,Rivers,36772.55,42,5,27246.54,5449.308,0.0,0.481280558926014,0.0,0.3887767033905956,0.0,0.0,0.1299427376833902,0.0,0.0,0
FB103294,26,Female,Kano,48829.94,40,6,158792.22,26465.37,0.035412125354756,0.0,0.0,0.2982699656192224,0.0,0.0451925793341764,0.0,0.0542071267723318,0.5669182029195134,0
FB102982,55,Male,Rivers,41709.81,65,5,61391.06,12278.212,0.0,0.0131805836224362,0.2206850639164725,0.0,0.0,0.2013333863269342,0.5449076787401944,0.0198932873939625,0.0,0
FB105305,35,Male,Kano,124794.5,132,6,22562.71,3760.4516666666655,0.0160401831163011,0.0,0.3262458277396642,0.0224879901394823,0.0,0.0749692745242038,0.3345896835974047,0.0,0.2256670408829435,0
FB105161,51,Female,Delta,26821.78,15,5,49708.05,9941.61,0.0,0.0105491967598809,0.035174182048984,0.0,0.0,0.0688465952697802,0.810136185185297,0.0,0.0752938407360578,0
FB102156,44,Female,Anambra,55369.19,65,4,6385.2300000000005,1596.3075,0.618038817708994,0.0,0.0,0.0,0.0,0.0,0.1301628915481509,0.0,0.251798290742855,0
FB101062,38,Female,Delta,66292.43,22,14,81951.56,5853.682857142857,0.0,0.2028765529295598,0.1327270646220767,0.1465314388158078,0.0,0.2449815476361889,0.0023349158942184,0.0355203732546396,0.2350281068475085,0
FB102616,24,Male,Edo,27374.31,15,6,42867.39,7144.565,0.0,0.0,0.3173533541463569,0.2267175584984297,0.0,0.3895214987429839,0.0088556826062888,0.0,0.0575519060059406,0
FB101167,49,Female,Abuja FCT,68372.47,10,8,86722.75,10840.34375,0.0990856493826591,0.1329610742279275,0.0728537782761732,0.6635141297986976,0.0,0.0,0.0,0.0315853683145426,0.0,1
FB103222,48,Male,Oyo,13523.31,141,6,70735.98,11789.33,0.0,0.2178092393715334,0.0,0.7216473144218825,0.0,0.0,0.0,0.0,0.0605434462065839,0
FB103636,49,Male,Ogun,28328.19,5,5,71379.92,14275.984,0.0272112941566759,0.0,0.0,0.057664396373658,0.0,0.2487112622149198,0.0667002708885075,0.5997127763662385,0.0,0
FB102938,18,Female,Cross River,55207.6,35,10,143441.16999999998,14344.116999999998,0.5916936539209767,0.0,0.1579691520921085,0.0,0.0288207353579171,0.0576264122775908,0.0953107117015289,0.0613361561398306,0.007243178510047,0
FB104491,36,Male,Imo,90135.07,21,8,154201.41999999998,19275.1775,0.0095499120565815,0.0105606679886605,0.0085153560842695,0.6092108620011412,0.0,0.2129315021872042,0.0,0.0,0.149231699682143,1
FB103140,39,Male,Cross River,44552.4,65,9,28843.48,3204.831111111111,0.0,0.0,0.121895485565542,0.3564940846250174,0.0,0.0722326154819044,0.0,0.420484629455253,0.028893184872283,0
FB104980,24,Male,Oyo,15325.09,329,1,7444.04,7444.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
FB100143,36,Female,Rivers,69365.78,211,4,14100.18,3525.045,0.0,0.1167985089552048,0.0,0.0,0.0,0.0,0.3321879578842255,0.5510135331605696,0.0,0
FB103577,32,Male,Plateau,3720.02,18,6,20227.56,3371.26,0.0,0.0,0.0280038719450096,0.06059603827649,0.0,0.0,0.0,0.7374937955937345,0.1739062941847657,0
FB104946,33,Male,Anambra,28622.24,24,8,663080.4241500112,82885.0530187514,0.0,0.0016845166277255,0.1002094430478428,0.7266024400699433,0.0,0.0059845380069646,0.0076709246944217,0.0,0.1578481375531017,0
FB102782,38,Male,Plateau,77581.25,98,7,124332.77,17761.824285714283,0.0,0.0,0.0182169994282279,0.0,0.0,0.0876657055094968,0.0479605658266923,0.2075945866886099,0.638562142546973,0
FB100717,35,Female,Plateau,49554.98,182,6,16397.56,2732.9266666666667,0.0,0.0,0.0,0.0682290535909001,0.0565632935631886,0.1426431737404833,0.7068704124272148,0.0256940666782131,0.0,0
FB101819,36,Female,Kano,60089.25,76,5,20011.84,4002.368,0.5436181780386011,0.2263495010953515,0.1771201448742344,0.0,0.0529121759918128,0.0,0.0,0.0,0.0,0
FB102502,47,Female,Rivers,8940.48,26,6,34377.8,5729.633333333334,0.1503394632582655,0.6840571531627969,0.0,0.0,0.0,0.0929946069847401,0.0,0.0,0.0726087765941974,1
FB104360,33,Female,Kano,44855.64,132,8,87008.42,10876.0525,0.5337482280450558,0.0,0.1814204878102602,0.0,0.0,0.0,0.1302572785484439,0.1076280893274466,0.0469459162687933,0
FB104171,71,Female,Abuja FCT,8406.42,115,7,102386.77,14626.68142857143,0.046133987818934,0.0,0.0,0.5352725747672282,0.0,0.1244323851606999,0.2893193134230135,0.0048417388301242,0.0,0
FB100395,43,Male,Abuja FCT,45636.2,349,4,26473.07,6618.2675,0.0,0.0626240175393333,0.02288892070319,0.7992967948182815,0.0,0.0,0.1151902669391952,0.0,0.0,0
FB105883,35,Female,Ogun,11584.14,112,6,46004.945,7667.490833333333,0.0,0.5679403594548369,0.106187280519518,0.0,0.0,0.325872360025645,0.0,0.0,0.0,0
FB101365,54,Female,Abuja FCT,231773.46,41,7,114497.99,16356.855714285715,0.100187959631431,0.0,0.6516183384529283,0.1572550749580844,0.0285280990522191,0.0,0.062410527905337,0.0,0.0,0
FB105543,40,Male,Kaduna,34644.46,155,4,230696.36,57674.09,0.5297124323938185,0.0,0.0,0.394983258513485,0.0,0.0753043090926965,0.0,0.0,0.0,0
FB100595,39,Male,Edo,8371.36,119,9,229618.83,25513.20333333333,0.022390193347819,0.0110997429958161,0.3871121109710384,0.0009568030635815,0.0,0.4888535491623226,0.0,0.0130180525699917,0.0765695478894305,1
FB103952,52,Female,Cross River,33582.75,566,2,81448.87,40724.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
FB105392,58,Female,Kano,99530.99,135,7,153240.19,21891.45571428572,0.1052801487651509,0.0151440036716216,0.0,0.0,0.0,0.5528653416574334,0.3176724069579918,0.0,0.0090380989478021,0
FB104968,42,Male,Anambra,93348.72,119,4,24631.67,6157.9175000000005,0.0720856523329518,0.0,0.0,0.1663435731316634,0.0,0.0,0.5697928723468607,0.0,0.1917779021885239,0
FB102914,40,Male,Rivers,162485.76,370,4,30594.01,7648.5025,0.1204866573554757,0.0,0.6526624002541674,0.0,0.0,0.0,0.2268509423903568,0.0,0.0,1
FB102326,38,Male,Oyo,72095.57,45,6,59629.28,9938.213333333331,0.0935540392236834,0.2392651730827539,0.0,0.0,0.2078156905466576,0.0259292079327471,0.324877308597387,0.0,0.1085585806167708,0
FB103766,39,Male,Ogun,22374.96,13,6,83192.07,13865.345,0.0,0.0,0.5280461226652973,0.0,0.0,0.0393753875820135,0.0,0.2695705251714496,0.1630079645812395,0
FB103440,40,Male,Kano,34589.29,10,9,177634.69,19737.187777777777,0.004273489598231,0.6900447204315778,0.0,0.0232199014730737,0.0,0.0528423811812884,0.2296195073158289,0.0,0.0,0
FB103851,29,Female,Oyo,108446.7,56,6,72723.94,12120.656666666668,0.0,0.6649180448694061,0.0,0.0102934466971948,0.0,0.0097663850445946,0.0198981243315474,0.0,0.2951239990572568,0
FB104132,18,Female,Plateau,29290.59,84,6,65666.23,10944.371666666666,0.4419283701835784,0.0526328373046541,0.084790157741658,0.0,0.0,0.4206486347701094,0.0,0.0,0.0,1
FB105580,55,Male,Enugu,12461.9,103,9,192890.16,21432.24,0.5666169803581479,0.0155742522065407,0.0,0.0,0.0,0.0709008173356277,0.0419691185906009,0.1409344053631351,0.1640044261459475,0
FB102143,32,Male,Plateau,44545.1,173,8,154542.53,19317.81625,0.0,0.0615645414889998,0.0048750981364159,0.0,0.0,0.061474792731813,0.0273242582478751,0.8364503285923945,0.0083109808025014,1
FB105073,22,Female,Anambra,30786.68,414,2,5955.27,2977.635,0.9489947559052738,0.0,0.0,0.0,0.0,0.0,0.0,0.0510052440947261,0.0,0
FB101571,36,Female,Edo,18711.57,43,7,88293.20999999999,12613.315714285713,0.0,0.0,0.6584398732360054,0.1774772941203519,0.0,0.0637207549708522,0.1003620776727904,0.0,0.0,0
FB104079,43,Male,Anambra,15707.05,405,3,14252.18,4750.7266666666665,0.1137047104372804,0.0,0.0,0.5406569380964876,0.0,0.0,0.0,0.3456383514662318,0.0,0
FB101122,59,Female,Delta,40732.91,63,6,29634.75,4939.125,0.0,0.0,0.0,0.0,0.0,0.3870273918288495,0.5626485797923046,0.0,0.0503240283788457,1
FB102786,33,Male,Ogun,24052.94,119,4,47316.600000000006,11829.15,0.0,0.4117631021671041,0.0,0.0,0.0,0.3603105464044331,0.0,0.2279263514284627,0.0,0
FB102967,59,Male,Abuja FCT,59037.1,7,9,99329.85,11036.65,0.1566630776146344,0.0,0.5150426583751007,0.0509918216930761,0.0,0.1547247881679072,0.0569242780493476,0.0656533760999337,0.0,1
FB102504,28,Female,Delta,31079.93,173,4,13551.85,3387.9625,0.0,0.0,0.0,0.0708781457882134,0.0718115976785457,0.5385810793360316,0.0,0.0,0.3187291771972091,0
FB103465,27,Male,Oyo,92825.98,208,10,158543.9,15854.39,0.2195934375273977,0.039012664631058,0.0569818832512635,0.0245427291746954,0.0,0.127588447111494,0.5322808383040911,0.0,0.0,1
FB100675,22,Male,Edo,5003.14,78,4,55406.56,13851.64,0.0,0.09792829585522,0.8803159770251031,0.0,0.0,0.0,0.0217557271196768,0.0,0.0,1
FB102808,35,Male,Kano,25371.61,226,10,157806.93,15780.693,0.0788849387032622,0.0111883552895934,0.5246700509286886,0.0,0.0074045544134215,0.0580757765200805,0.0,0.2956833391283893,0.0240929850165642,0
FB103348,50,Male,Kaduna,125503.02,123,5,138090.49,27618.098,0.033053036454574,0.8624823476258213,0.0,0.0,0.0,0.1044646159196046,0.0,0.0,0.0,0
FB100728,47,Female,Edo,55230.7,282,1,326.26,326.26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
FB100412,32,Female,Kaduna,179642.3,104,6,20877.69,3479.615,0.0,0.21771469927947,0.1739799757540225,0.0,0.0,0.0,0.0391178334384694,0.1167078350143143,0.4524796565137234,1
FB103146,44,Female,Rivers,58680.3,261,5,23697.58,4739.5160000000005,0.0,0.4621974058110574,0.0577320553406719,0.3582796218010446,0.0,0.0,0.0,0.0,0.1217909170472259,0
FB101516,43,Female,Abuja FCT,12326.13,327,6,116659.93,19443.321666666667,0.1130845869700076,0.0,0.0,0.0,0.0,0.0,0.0044447995125661,0.4643855006599096,0.4180851128575167,0
FB100825,45,Male,Anambra,51967.61,17,7,70132.65000000001,10018.95,0.7431224971536082,0.0610287790351569,0.0297730087199043,0.061085386050577,0.0,0.0,0.0,0.026727351668588,0.0782629773721654,0
FB103267,29,Female,Anambra,89529.93,244,8,44300.5,5537.5625,0.4937253529869866,0.2318298890531709,0.0,0.0999832958995948,0.0,0.0,0.1317978352388799,0.0,0.0426636268213677,0
FB103974,50,Male,Kaduna,36671.07,180,6,53458.38,8909.73,0.0333214362275849,0.0,0.7321869835935919,0.1780519723942252,0.0,0.0257319806548571,0.0250548183465342,0.0056528087832066,0.0,0
FB100616,36,Female,Abuja FCT,620127.43,90,8,75946.605,9493.325625,0.0216777300315135,0.0666908678801376,0.4567925057347857,0.1959973062653689,0.0,0.0,0.0270525588339333,0.0951871383849218,0.1366018928693389,1
FB100114,28,Female,Oyo,76692.37,94,4,39592.11,9898.0275,0.0,0.0,0.0,0.182463122071544,0.0,0.0,0.4683958495771001,0.2414195656659875,0.1077214626853683,0
FB100417,37,Male,Abuja FCT,46987.47,204,5,44310.37,8862.074,0.0,0.0,0.0,0.2253070782302202,0.0,0.0,0.0612077940220314,0.1357966543723286,0.5776884733754198,0
FB103069,38,Male,Imo,103920.66,74,9,129907.75,14434.194444444443,0.0,0.1292101510494947,0.1612890685890564,0.0,0.0131214650396146,0.1593561585047851,0.0336394864817534,0.0,0.5033836703352956,0
FB101625,45,Male,Cross River,50411.49,64,7,73012.63,10430.375714285716,0.4154492174847009,0.0330959177884703,0.0,0.0,0.0,0.0,0.4716663404673958,0.0797885242594329,0.0,1
FB102896,41,Male,Imo,42338.31,46,6,48524.69,8087.448333333334,0.0574006758209068,0.0393939662468735,0.0,0.0,0.0,0.0,0.7600077403894802,0.1183158511677251,0.0248817663750144,1
FB105683,32,Male,Kwara,240453.88,33,12,115764.1,9647.008333333331,0.069413401909573,0.1564670739892592,0.203337304051947,0.0989296336256231,0.0697318944301385,0.0189029241362391,0.1217533760466327,0.2614643918105872,0.0,0
FB102082,32,Female,Plateau,86959.72,3,6,22555.98,3759.33,0.0089222458966535,0.1148280855010511,0.2625392467984099,0.057845413943442,0.0,0.4983175193452024,0.0575474885152407,0.0,0.0,0
FB100753,47,Female,Enugu,103863.8,284,3,28311.660000000003,9437.22,0.2469982332367653,0.0,0.0,0.0,0.0,0.0,0.1575495749807676,0.595452191782467,0.0,0
FB102546,19,Female,Edo,236691.36,10,7,25344.04,3620.577142857143,0.0,0.0,0.0,0.2179979987405322,0.0,0.4656242651132179,0.1033963014578575,0.0,0.2129814346883922,0
